,nickname,text,score,like,dislike,time,watch_movie
2510,kwk(swee****),"실 배경도 아닌 신장위구르 자치지구에서 굳이 정뷰의 협OO지 받아 찍은 이유가 무엇인지? 잘 말린 웨이브머리 휘날리면서 칼 휘두르는 것 너무 웃겼음. 전체적으로 캐릭터 붕괴 심각, 개연성 결여. 인권탄압의 현실과 오...",1,1,1,2020-09-20 00:29:00,0
2511,대통령(jjb7****),이거 별 0개는 없나요?? 영화에서 똥냄새가 나는건 처음이였어요 중국똥냄새요,1,1,1,2020-09-19 23:54:00,0
2512,시원(syeo****),전체적으로 영화를 못만들었단 생각을 영화를 보는내내 했음 기대이하였음 영화가 주고자 하는메세지가 대체 뭐지 파악이 안됨 기대하고봤는데 정말많이 실망했음 연기도 별로였고 그냥 욕먹을만한 영화임 그리고 유역비 씨발 연기...,1,1,1,2020-09-19 23:52:00,0
2513,YJ(cvcv****),응 짱깨는 에프킬라가 딱이야~,1,1,1,2020-09-19 23:33:00,0
2514,소묘스트(geod****),최악..입니다 역량이 심히 의심되며촌스럽고 몰입이 안됨.. 영상은 이쁨 속빈 강정,1,1,1,2020-09-19 23:01:00,0
2515,bLOODYmARY(deth****),디즈니 최고의 실패작이 될듯... 꼭 실사영화를 만들었어야 했나. 앞으로는 정신 차렸으면,1,1,1,2020-09-19 22:49:00,0
2516,다루(jjne****),짱깨영화 made in china,1,1,1,2020-09-19 22:41:00,0
2517,떵침의일인자(ftls****),와 진짜 눈이 썩는 줄 알았다,1,1,1,2020-09-19 22:01:00,0
2518,대두형수(i_lh****),이거 볼려고 했으나유역비가 공산당 옹호하는 단체라안볼련다 ㅡ ㅡ ㅅㅂ 어쩐지 평점 쓰레기인이유가 있었네,1,1,1,2020-09-19 21:59:00,0
2519,서연(miji****),영화에 나오는 주변 풍경만 보면 될듯하네요...개연성도 없고... 갑자기 마녀가 나왔다가 마지막엔 뭔 상황인지... 한마디로 말하자면 너무 인위적이고 부자연스럽네요,1,1,1,2020-09-19 21:45:00,0
2520,Audreyhetban(polg****),뮬란이 논란이 많이 되고 있지요. 뉴스를 접하고 영화보기를 결정하면 좋을것 같아요.,1,1,1,2020-09-19 20:44:00,0
2521,aass****,소수민족과 홍콩의 탄압을 찬성하는 뮬란의 보이콧을 지지합니다,1,1,1,2020-09-19 20:10:00,0
2522,허신녕(hers****),,1,1,1,2020-09-19 19:13:00,0
2523,펜델(da17****),안보는걸 추천. 무협영화도 아니고 ㅋ,1,1,1,2020-09-19 19:10:00,0
2524,갑부(rapg****),"엉망진창, 중국 자본에 노예가 된 디즈니의 졸작",1,1,1,2020-09-19 18:57:00,0
2525,한동균(gkse****),음.중국이 영어를 언제배웠나.??역시 짱개들 그냥 자장면이나만들어라 영어공부하지말고 중간에 나왔다.너~무 재미없어서.영화보다 중간에 나온건 처음이다.아무리 재미없어도 다보는데 이건뭐 너~~~~무 재미없어 시간낭기에 ...,1,1,1,2020-09-19 18:38:00,0
2526,산나물(namu****),0점이 있으면 주고 싶음... 정말 재미 없게 만들어 놨네,1,1,1,2020-09-19 18:25:00,0
2527,cyhz****,역경을 이겨내고 성장하는 뮬란의 원작은 어디다 팔아먹고 시진핑 시대 중국 허세만 가득함(무슈 등의 캐릭은 삭제되고 왠 마녀??). 형편없는 중국녀의 쿵푸허슬이네요. 과거 원작을 봤다면 절대 보지마시길. 이게 무슨 실...,1,1,1,2020-09-19 18:24:00,0
2528,하늘별빛(dhuh****),노잼임....~~~,1,1,1,2020-09-19 18:21:00,0
2529,김피터(taeh****),"디즈니월드 영화라는게 믿기지 않을 정도의 노잼이고 무엇보다 스토리 전개, 연출 등 오글거림으로 영화에 집중하기 힘들었음. 공짜 티켓으로 봤으니 망정...",1,1,1,2020-09-19 18:18:00,0
2530,아라곤(imis****),영화비 아깝고 시간낭비!! 중국 특유 무협영화에 디즈니 이름만 붙은 영화인듯...,1,1,1,2020-09-19 18:15:00,0
2531,AASSHALL(cjc7****),진짜 여배우 ㅇ겹다 개재미없다,1,1,1,2020-09-19 17:55:00,0
2532,4P(s2uo****),자본에 굴복한 디즈니의 최고 흑역사,1,1,1,2020-09-19 17:50:00,0
2533,모시(6076****),짱개불매 시작 쓰레기영ㅎ허,1,1,1,2020-09-19 17:43:00,0
2534,bosun(bosu****),진짜 살다 이런 영화도 돈주고 보네 보다 나왔습니다.하도 짜증나서 댓글 처음 달아봅니다,1,1,1,2020-09-19 17:12:00,0
2535,훈(zayo****),일본 제품이 구려서 불매 했음???그나마 감동도 없고 캐스팅 실패....,1,1,1,2020-09-19 17:04:00,0
2536,안녕(fact****),뻔한 이야기 중국 장군과 황제에게 일본 갑옷 가져다 입히는 무지함. 서사 없음. 그저 유역비와 액션만 볼만한 영화. 평식이 아저씨가 화려한 찌꺼기라고 했는데 그 말이 딱 맞는 표현임.,1,1,1,2020-09-19 17:04:00,0
2537,SH(90su****),이름만 뮬란인 그저 중국영화.  사상을 떠나서 유역비영화는그냥믿고걸러야.... 아니 여자가 다해먹는 영화에서 여자를  그렇게 밖에 안씀? 공리를 데려다가 뭔짓이야?그리고  뮬란아빠역 시진핑닮았다한사람 누구야 영화내내...,1,1,1,2020-09-19 16:59:00,0
2538,sunflower(frie****),디즈니영화 맞나요? 영어로 대사하는 중국영화네요. 엔딩 OST만 좋아서 끝까지 다듣고 나왔네요.,1,1,1,2020-09-19 16:33:00,0
2539,꼬라지(dang****),디즈니 타이틀이라 그래도 하고 봣는데 진짜 개망작이네 이걸 돈주고 봤네 닝길..,1,1,1,2020-09-19 15:39:00,0
2540,Phiron(piro****),그냥 중국자본으로 중국인 입맛에 만든 중국식 무협 영화..디즈니도 자본 앞엔 어쩔수 없구나..배우도 정치적으로 문제가있고..이번 디즈니 영화에 실망함,1,1,1,2020-09-19 15:26:00,0
2541,권민식(doma****),내가 본 디즈니 영화 중 최악. 절대 보지 마셈. 1점도 아깝다.,1,1,1,2020-09-19 15:23:00,0
2542,언주사랑(high****),많이 실망스럽네요...,1,1,1,2020-09-19 15:22:00,0
2543,kyun****,내가본 최악의 디즈니 영화 원작의 내용은 어디가고 그냥 영어쓰는 중국영화 내용도 부실하고 스토리 라인도 엉성하고 진짜 디즈니 영화 맞아? 그냥 원작 내용대로만 했어서 훨재미 있었을터인데. 라이온킹 이나 알라딘 재미의...,1,1,1,2020-09-19 15:21:00,0
2544,Ms(rkda****),디즈니라는 이름만 보고 봤다가 지뢰를 밟아버렸네 ;;;디즈니야 왜이렇게 된거냐 ㅠㅠ,1,1,1,2020-09-19 15:18:00,0
2545,sts(mall****),제발보지말아주세요.,1,1,1,2020-09-19 15:11:00,0
2546,kih(kih1****),알라딘 실사판은 뽀록이었다는 결정적인 증거,1,1,1,2020-09-19 15:05:00,0
2547,황비례(2443****),디즈니..실망 돈좋아 위구르티벳홍콩탄압에 눈감냐...,1,1,1,2020-09-19 12:14:00,0
2548,rian(i2as****),제작비를 많이 쏟은 티가 나긴하네,7,1,1,2020-09-19 11:52:00,0
2549,막창튀김(wmi5****),뮬란이 주고자 하는 메세지는 어느정도 살려내었다.,6,1,1,2020-09-19 11:44:00,0
2550,윤임인(jd76****),액션만 봐도 괜찮네요~~,6,1,1,2020-09-19 11:43:00,0
2551,하시바(b3sc****),메세지 하나는 마음에 든다,7,1,1,2020-09-19 11:42:00,0
2552,위너(kws4****),스포일러가 포함된 감상평입니다. 감상평 보기,1,1,1,2020-09-19 11:40:00,0
2553,랜딩(qcbj****),애니랑은 또 다른 매력이 느껴집니다,7,1,1,2020-09-19 11:31:00,0
2554,감남(luna****),아이들과 볼수있는 디즈니 영화를 평범한 무협영화로 바꿈,6,1,1,2020-09-19 11:20:00,0
2555,문성진(nbvy****),영상 최고ㅠㅠ 그래도 디즈니라서 어느정도는 커버했네,6,1,1,2020-09-19 10:59:00,0
2556,펭도리(dldb****),디즈니 맞나..? 중국 영화에 디즈니 프레임 씌운 수준,2,1,1,2020-09-19 08:29:00,0
2557,막돼먹은영애씨(pxf3****),액션 우려했는데 진짜 멋있고 화려함,7,1,1,2020-09-19 08:29:00,0
2558,악플안달기운동(nice****),7광구재평가 시급함 뮬란 ost만ㄴ좋다,3,1,1,2020-09-19 06:18:00,0
2559,dbdbdb(bsng****),일단 중국자본100%들어간거같은 디즈니척하는 중국영화인데 내용은 정말 실망이다 감독 영화찍으면 무조건 몇백억받는 계약체결했다,2,1,1,2020-09-19 05:54:00,0
2560,hat(hatt****),"디즈니인데.. 동양에 대한 깊은 이해없이 환상적인 것들을 억지로 최대한 많이 꾸역꾸역 집어넣느라..  개연성이 많이 없어진 것 같아요 너무 아쉬웠습니다.. 원작을 좋게봤단 입장에선 , 기대했던 장면 하나하나에서 엥....",4,1,1,2020-09-19 02:16:00,0
2561,skyface(skyf****),일단 재미가 너무 없다.. 뭐지..,4,1,1,2020-09-19 00:50:00,0
2562,쪼꼬우유(snow****),,2,1,1,2020-09-19 00:28:00,0
2563,gkstkdguq(gkst****),공리 이연걸 견자단 때문에 그나마 2 점 주렵니다. 추억 속 뮬란은 만화로만 기억하는걸로,2,1,1,2020-09-19 00:27:00,0
2564,지눌(jino****),지금까지 본 디즈니 실사 중에선 거울나라의 앨리스랑 투톱으로 워스트 수준. 대체 그놈의 빌런한테 왜 자꾸 정당성을 삽입하려고 부던히도 애를 썼는지 이해가 안가고 마녀캐릭터를 단순히 뮬란의 성장발판용으로 쓰고 버릴거였...,4,1,1,2020-09-19 00:22:00,0
2565,thr(thri****),과도하게 현실화된 미국식 중국 배경에 물 위 기름처럼 겉도는 캐릭터와 판타지. 그나마 볼만한 것은 재탕한 중국식 액션뿐,3,1,1,2020-09-19 00:21:00,0
2566,맑은물(empt****),애니로보신분들은 얼마나 잘만든지 알거임.,8,1,1,2020-09-19 00:18:00,0
2567,박규림(kyli****),디즈니 뮬란 원작 느낌은 거의 안나요ㅠ 뮬란 ost 좋아했는데 노래도 없고 스토리도 별로.. 차라리 알라딘을 다시 보세요..,2,1,1,2020-09-19 00:09:00,0
2568,unit****,차라리 반도가 낫다.별 한개도 아깝다.,2,1,1,2020-09-19 00:01:00,0
2569,비타(kdym****),걍 다른 실사화처럼 원작 어느정도 따라가는게 나을 뻔했음.. ; 노잼 무협영화 유역비는 서른넘어도 참 이쁨,4,1,1,2020-09-18 23:26:00,0
2570,민늘하을가(qwdk****),뮬란이어서 더 실망하고뮬란이 아니어도 평작이하,4,1,1,2020-09-18 23:18:00,0
2571,bamdori(heem****),스포일러가 포함된 감상평입니다. 감상평 보기,1,1,1,2020-09-18 23:06:00,0
2572,레몬버베나(wisd****),디즈니영화 실사 최악ㅠㅠ이름만 뮬란ㅠ,1,1,1,2020-09-18 23:02:00,0
2573,Feynman(suns****),재미없음... 중화사상 범벅 개극혐,1,1,1,2020-09-18 22:52:00,0
2574,마롱(junn****),0점 주는 기능 없음? 돈시간 아까비,1,1,1,2020-09-18 22:48:00,0
2575,환상인(lewi****),뮬란이 그저 화려하기만 한 무협지가 아니라는걸 디즈니가 떠올리지지 못했던 모양이다.,1,1,1,2020-09-18 22:43:00,0
2576,소스타인베블렌(yasg****),중국 공산당의 공작에는 절대로 응해주고 싶지 않다.,1,1,1,2020-09-18 22:42:00,0
2577,nana(qing****),안볼랍니다 안볼랍니다,1,1,1,2020-09-18 22:39:00,0
2578,삐용(rina****),할리우드식 중국무협영화가 되버린 뮬란. 내 추억 돌려줘...,1,1,1,2020-09-18 22:37:00,0
2579,김정훈(sdfg****),진심 이건 너무 심각하다..,1,1,1,2020-09-18 22:30:00,0
2580,khj8****,,2,1,1,2020-09-18 22:25:00,0
2581,고다현(eeka****),진짜 개노잼 돈아까운 영화 오랜만,1,1,1,2020-09-18 22:25:00,0
2582,내니맥피(juhy****),"뮬란은 북방 인물인데 고향집 토루는 남방식 건축물, 이런게 한두가지가 아님 중화뽕 영화 만들려고 고증은 완전 무시.. 쓰레기 영화",2,1,1,2020-09-18 22:24:00,0
2583,하마(youn****),어렷을땐 여자와 남자에대한 차별 사회적인식 이런게 아무래도 낮아서 그런지 감동도 재미도 그저그랫는데 다크고 보니 뮬란이 대작임을 알앗네요 굿이예요 굿굿굿,9,1,1,2020-09-18 22:23:00,0
2584,홀디트링(litm****),이걸왜보냐 머가리에 뭐라들었니,1,1,1,2020-09-18 22:23:00,0
2585,ZGMF X42S DESTINY(jwh0****),박평식 평론가의 평에 동의하는건 처음이네,1,1,1,2020-09-18 22:15:00,0
2586,비기베어(kosu****),중국자본이 정말 많이 들어간..뮬란 훌륭한 애니였는데,2,1,1,2020-09-18 22:11:00,0
2587,에네르기(zzan****),원작 애니를 쓰레기로 만든...보는 내내 지겨워 죽는줄...,1,1,1,2020-09-18 22:11:00,0
2588,김준(cybe****),어릴적 본 뮬란의 감동이 없음그냥 중국무술영화에 살짝 뮬란스토리 얹은 느낌,2,1,1,2020-09-18 22:08:00,0
2589,인솔름(s4sx****),막상 실제로 보니까 욕안나옴..ㅋㅋ,9,1,1,2020-09-18 22:05:00,0
2590,김상하(zxfj****),최악쓰레기.절대보지마셈,1,1,1,2020-09-18 21:56:00,0
2591,블루(blue****),이슈를 떠나서 총체적 난국입니다 뭐라 발음하는지 모를 정도로 웅얼웅얼한 유역비 영어 연기도 심각하며 연출도 80년대 무협영화보다 못합니다 결국 판타지로 갈거면서 대체 원작 무슈는 대체 왜뺀건가요??,1,1,1,2020-09-18 21:54:00,0
2592,wjsr****,유역비 너무 이뻐요,8,1,1,2020-09-18 20:45:00,0
2593,해피해피(jkhh****),그동안 나왔던 짝퉁 뮬란 같은 느낌입니다 진짜 딱 중국영화,1,1,1,2020-09-18 20:29:00,0
2594,딜쿠샤(sjm2****),스포일러가 포함된 감상평입니다. 감상평 보기,1,1,1,2020-09-18 18:20:00,0
2595,치ㅡ즈(tus1****),원작 뮬란을 좋아하셔서 보시는 거라면 실망 많이 하실겁니다....ㅎㅎ 원작을 좋아해서 더욱 실망이 크네요,6,1,1,2020-09-18 18:18:00,0
2596,캐로로(sq55****),솔직히..재밋더라 ㅋㅋㅋ,9,1,1,2020-09-18 15:31:00,0
2597,머라이어케리(pcxl****),재밌게 보고온 영화 ㅋㅋ,9,1,1,2020-09-18 15:30:00,0
2598,마음이 보살(bint****),디즈니 영화는 믿고 보는데 유역비가 소화하기엔 한계가 있어 보여 단 연기나 액션은 나름 볼만 스토리 전개 짜임새 약해 흥미도 부족 그리고 너무 중국스러운 유치한 뻔한 스토리 전개 이 영화의 장르가 판타지인데 마녀가 ...,6,1,1,2020-09-18 13:52:00,0
2599,영연름(vpyu****),역시 대사하나는~짱짱 내 마음을 울리는구만~!,8,1,1,2020-09-18 13:42:00,0
2600,이차상(yuwf****),여성이 주가 되는 영화라 호불호가 갈리긴 하는것 같네요.,8,1,1,2020-09-18 13:31:00,0
2601,그바보(mnmn****),생동감있는 액션들이 애니랑은 확실히 다르네요,9,1,1,2020-09-18 13:30:00,0
2602,오연미(mjew****),화려한 스케일과 웅장한 비쥬얼. 논란만 없었어도 꽤나 인기였을듯,9,1,1,2020-09-18 13:28:00,0
2603,쇼지팬더(ninj****),이런 개망작이 평점보소 9점 가까이네 참나 ㅋㅋ진정 이런 영화가 재미있으셨나?유역비가 홍콩경찰 지지 하니 어쩌니 다접어두고영화 자체가 c급이야배우만 유명하지 절대 영화관 가서 볼만한 작품 아님기둘리면 ocn에서 매주...,1,1,1,2020-09-18 12:53:00,0
2604,실행하는배우Mr응(fbi1****),세상엔 너무 큰 쓰레기들이 많다 이것도 그중하나다,1,1,1,2020-09-18 12:51:00,0
2605,jiy(jiya****),조선족들 정부 돈으로 영화 처보고 나서 평점 10점 주면서 `우에에~~넘 재밌어요~` 이 ㅈㄹ하고 자빠졌노ㅋ ㅋ ㅋ ㅋ,1,1,1,2020-09-18 12:48:00,0
2606,RoeHani(rick****),"Free HongKongFree Tibet중국돈 받아서 쓰레기로 만든 디즈니,대.단.하.다!",1,1,1,2020-09-18 08:56:00,0
2607,근육돼지(babo****),이걸왜봄?이걸보느니 테넷을 봐라 ㅋㅋ,1,1,1,2020-09-18 08:53:00,0
2608,amar****,타아완 남바완 도대체 디즈니애들은 왜이러냐 뇌에든게 중국만이냐?,1,1,1,2020-09-18 08:49:00,0
2609,으어(0922****),뮬란 OO 개찌끄레기 영화,1,1,1,2020-09-18 08:06:00,0
2610,yoo(yoon****),큼.. 디즈니에 이런 망작이 탄생하다닝....,2,1,1,2020-09-18 08:05:00,0
2611,dorothy(yunj****),아 내 돈 ㅜㅜ  점수를 줄 수 없는 영화. 내 인생 최악의 영화로 기록될듯. 이게 뭔 뮬란이야? 영화의 흐름은 연결이 하나도 안되고 Cg는 왜이리 싼티나고 왠 싸구려 무협영화 보는듯.  중국 써커스 느낌. 영화 초...,1,1,1,2020-09-18 07:54:00,0
2612,K기술사(kwj6****),공산당 돈빨 빨 리ㅁ,1,1,1,2020-09-18 07:34:00,0
2613,컬렉터(neme****),"미안하지만, 안삽니다...안사요. 나중에 인터넷으로 떠도 안볼겁니다.넷플릭스에 뮬란 애니메이션 있던데 차라리 그거 보고 말지.",1,1,1,2020-09-18 07:31:00,0
2614,행복한 사람(koko****),"보고나서 느낀건 옛날 영화다 라는 것... 영화 속 생각, 사상이 너무 구식이고 와이어 줄 달고하는 연기가 너무 몰입도를 떨어뜨리고... 진짜 어린아이들용 영화라는 생각밖엔...",1,1,1,2020-09-18 06:59:00,0
2615,문문(kea3****),그 명작을 이렇게 망쳐놓다니..보고 화가 난다,1,1,1,2020-09-17 22:58:00,0
2616,별(skyk****),심각하다...아무 것도 볼게 없다...이건 뮬란에 대한 모욕임....왠만한 영화는 “그래도 이부분은 괜찮드라”하는데 이 영화는...아무것도 없다...차라리 테넷 한 번 더 볼 걸...,1,1,1,2020-09-17 22:36:00,0
2617,미카엘르(wuta****),뮬란 보이콧운동하고있는 시국에 처보러간것도 모자라 꼴페미들 평점준거보소 빡대가리년들ㅉㅉ,2,1,1,2020-09-17 21:18:00,0
2618,굿잡(good****),영화 쪽팔린다. 편견없이 봐줄려고했더니만 90년대 홍콩무협영화보는것 같았다. 이게 뭐냐 헐리우드 뮬란 영화를 이렇게 망쳐놓다니 욕나온다. 첫시작만 좋지 딱 유치한 중국영화다시나리오는 발로썼냐 대학생이써도 이보다는 잘...,1,1,1,2020-09-17 21:18:00,0
2619,더폰(f245****),역시 노래하나는 좋다! 원작만큼 노래가 많이 나오지 않는게 좀 아쉽 ㅜ,8,1,1,2020-09-17 19:24:00,0
2620,anst****,음....알자나요?,1,1,1,2020-09-17 19:19:00,0
2621,코스모스(l3tk****),마녀는 왜넣은거지ㅋㅋㅋ 딱히 없었어두 재밌었을듯? 그래도 공리 오랜만에 봐서 좋았음,8,1,1,2020-09-17 19:11:00,0
2622,DD(om2u****),무슈데리고와ㅠㅠ무슈 없는게 넘 아쉽당,7,1,1,2020-09-17 19:10:00,0
2623,다산신도시(dhki****),착 짱 죽 짱!!!!,1,1,1,2020-09-17 19:07:00,0
2624,살라미(flyr****),동양의 아름다움을 느낄 수 있는 영화였습니다,8,1,1,2020-09-17 19:04:00,0
2625,Kania Putri(m140****),영화는 영화일뿐..너무 많은 감정을 낭비하지 말길,6,1,1,2020-09-17 18:39:00,0
2626,비빔냉면(lise****),1점이 아깝다.,1,1,1,2020-09-17 18:35:00,0
2627,설재원(bmbw****),나라와 가족을 위하는 뮬란의 모습이 너무 멋있었다,8,1,1,2020-09-17 18:20:00,0
2628,고지연(zwsd****),그래도 디즈니. 영상미는 하나는 인정한다,8,1,1,2020-09-17 18:19:00,0
2629,끄적끄적(krtw****),전형적인 중뽕....,1,1,1,2020-09-17 18:13:00,0
2630,리슨(yo71****),공상당 영화. 사상공상당유역비 공상당 이좋아요 ㅈㄹ,1,1,1,2020-09-17 17:55:00,0
2631,kjle****,인터넷에 벌써떳는데ㅋㅋ,2,1,1,2020-09-17 17:50:00,0
2632,fyisegk(qkrw****),하.... 쓰....ㅂ그녕 뭔가 흔해서  심심하고.... 어른들이 보기에는 시시함.... 아이들 영화로 딱,7,1,1,2020-09-17 17:29:00,0
