,nickname,text,score,like,dislike,time,watch_movie
1138,BoyA(band****),좋아서 사랑할 수 있지만 찡찡 대면서 내 사랑은 진짜라고 외치면 누가 들어주나?,7,1,4,2017-04-02 10:49:00,0
1139,꿈쟁이(rila****),제목 부터가 조잡스러울 듯성의 없이 만든 억지. 영화라하기에도 부끄럽다,2,2,5,2019-11-13 14:10:00,0
1140,음음(mflo****),내 기준이 손가락질 받는다고 해서 남들의 기준과 가치를 가짜라고 비판할 수 있을까?,5,2,5,2019-05-01 09:32:00,0
1141,도미니크(nang****),기억에 남는 멋진 영화였습니다. 체호프 단편선도 읽어보고 싶더군요,10,2,5,2018-01-16 01:16:00,0
1142,석호필(j77l****),"사람들 다 ""사랑받을 자격도 없으면서 입 좀 닫으시죠."" 다 거짓을 위해 살아가고 ? 지&랄 염&병 하네. 남자 얼굴은 얼굴값해서 안보고, 여배우는 예쁘니까 좋아했다고? 이런 무슨 개뼉다귀 같은... ...",1,2,5,2017-08-02 07:45:00,0
1143,hyug****,이번에도 웃으며 볼 수 있었던 영화,9,2,5,2017-07-14 12:08:00,관람객
1144,미남이시네요(happ****),너무 잘 봤습니다.꾸준히 좋은 영화 만들어주셔용~~,9,2,5,2017-05-29 04:07:00,0
1145,김대박(717f****),입 좀 조용히 하세요 /  남자끼리도 좋아하는 세상인데 임자있는 남자 좋아하는게 뭐 별일이라고~ 법을 어긴것도 아니어서 죄도 아닌데  자기들이 판사야 뭐야?  유부남 유부녀 좋아하는게 죄 아니잖아? 남자가 남자 좋아...,7,2,5,2017-05-22 11:43:00,0
1146,hwa(hwak****),"민희 어머님이 울먹이며  홍에게 얘기합니다...""우리 아이 잘 부탁합니다""",8,2,5,2017-05-21 01:42:00,관람객
1147,sulou(basi****),많은것을 생각하게 하는 영화였다. 이번엔 시기적으로 바빠서 개봉하자마자 보지 못해서 이제봤지만 그냥 이 감독의 영화는 스토리가아니라 연출과 인물들이 좋아서 본다. 이번영화도 늘 그랬듯 좋았다,9,2,5,2017-05-10 17:58:00,관람객
1148,k527****,솔직함 애처로움 궤변 사랑,9,2,5,2017-05-08 23:39:00,관람객
1149,수진(llii****),현실 상황을 빗대는 듯한 대사들이 많아 관중드이 다함께 낄낄 거리며 즐길 수 있었다.,7,2,5,2017-04-27 14:51:00,관람객
1150,레드소냐(sya4****),홍상수의 김민희사랑이 물씬 묻어나는 영화. 해변에 혼자있는 김민희 뒤에서 홍상수 그림자가 보이네 ㅋ,9,2,5,2017-04-14 10:24:00,관람객
1151,nowt****,인생도 혼자 사랑도 혼자.  혼자라서 사랑하지만 결국 혼자가 되는게 인생 영화이고 영화 같은 인생이네요,8,2,5,2017-04-12 21:23:00,관람객
1152,줌마(youn****),줄거리가 너무 밋밋하게 전개가된듯,7,2,5,2017-04-08 18:27:00,관람객
1153,무수리(antn****),너무 개인적인 변명같은 느낌?예술과 사생활을 구분 못하는 제 탓(?)일까요??,5,2,5,2017-04-03 15:01:00,관람객
1154,대갈마치(wonh****),무분별한 살포라니... 권해효씨 연기에는 갈채를,5,2,5,2017-03-30 01:24:00,0
1155,코나미맨(kona****),"술먹는 씬이 많아서 청불인가?? 청불이라는거에 낚이지 마시길... 청불인 이유를 모르겠고, 청불이라 궁금해서 보는 사람 낚으려는 사기질로밖에 안보임",1,3,6,2019-02-08 04:56:00,0
1156,yls(yolo****),역시 좋아요! 함부르크에 가고 싶다.,9,3,6,2017-06-09 10:07:00,관람객
1157,더록(hong****),객관적으로보려했고 나름 괜찮았음,9,3,6,2017-04-30 09:17:00,0
1158,sang****,앙칼진 김민희의 옆 얼굴,9,3,6,2017-04-24 14:32:00,관람객
1159,ly(ly19****),밤의 해변에서 혼자 보고,6,3,6,2017-03-28 20:48:00,관람객
1160,가우리(ko63****),"과거의 반복, 미래의 고민",5,3,6,2017-03-28 13:32:00,관람객
1161,정락만(lemo****),영화본지 며칠 지났지만 묘한 여운이 아직 남아있다.,10,4,7,2017-05-06 11:19:00,0
1162,hcsk****,그리움 외로움 모든 기만에 대한 끔찍한 결벽김민희에대한 위로와 사랑이 느껴지는 영화,7,4,7,2017-04-30 23:57:00,관람객
1163,feel****,헤어진후의 이야기라는 점에서 생각햇던것과 조금은 달랏지만 영화내내 실제 인물들이 떠오르는건 어쩔수 없었다 김민희 멍한듯하지만 슬픔이 있는 연기는 역시 너무 좋다,7,4,7,2017-04-09 14:35:00,관람객
1164,바밤바(hosd****),사랑 할 자격이 없는 사람이란 질문,8,4,7,2017-04-04 23:54:00,관람객
1165,타마고(88ru****),영화평론하는곳에선 영화평론을 하시길,3,4,7,2017-03-29 11:54:00,0
1166,왕포(wang****),"""이런 로맨스영화는 만들어서 모하실려구요!"" 사랑할 자격을 논하다",9,5,8,2017-04-04 13:56:00,관람객
1167,ekde****,영화 하나는 진짜 ....잘만든다.이때까지의 영화보단 좀 더 여성적인 느낌이 났네요 울다가 웃다가...옹호하는건 아니지만 많은 고민을 하게됐네요.연기도 진짜 너무 잘한다 이건 반박할수없다,8,5,8,2017-03-30 09:09:00,0
1168,김주현(boon****),사랑에 대해 밑바닥에서 끌어올린 솔직함을 보여줌,9,6,9,2017-08-19 23:35:00,관람객
1169,pist****,마음편하게..잘 봤습니다..,10,6,9,2017-05-04 07:32:00,0
1170,AREUM(areu****),쓸쓸함 김민희가 연기 짱,9,6,9,2017-04-05 23:33:00,관람객
1171,sbmj****,"전과 다른 상수형, 숨막히는 순간이 있엇당",8,6,9,2017-03-28 21:54:00,관람객
1172,asb4****,진짜핵너재미당ㅎㅎ!!,1,6,9,2017-03-26 16:50:00,0
1173,zena(stic****),내평점 진정한 사랑을 한 분은 분명 공감할 이야기.마지막 식당에서 감독과 주고 받는 대화로 충분히 얘기하고자 하는 바가 전달되었습니다. 까메오로 등장하는 남성의 역할은 영화와 관객의 몰입에 거리를 두어서 이것은 단지...,9,6,9,2017-03-25 18:31:00,0
1174,에피(fuck****),제3자일뿐이야 영화는 영화일뿐,10,7,10,2017-04-30 15:33:00,0
1175,카라마조프(merr****),김민희 연기잘한다. 안타깝다.,10,7,10,2017-04-30 02:16:00,0
1176,kdw1****,연극보다 입체감있다.,10,7,10,2017-04-12 09:37:00,관람객
1177,히잉(tpwl****),저는 괜찮게 잘 봤습니다. 두사람의 관계를 떠나서 영화는 좋았어요. 현실이니 뭐니 감정이입해서보면 집중하기 힘들것같아 혼자 마음비우고 봤는데 개인적으로 저는 좋았어요,8,7,10,2017-04-05 19:35:00,관람객
1178,shl3****,"널널하고 편한 옷차림처럼 일상적이고 평이한 대화 속에 지니는 내면의 잠재된, 날카로움이 번뜩이는 순간이 짧은 진실의 고백 순간.",8,7,10,2017-03-30 21:42:00,관람객
1179,미키티츄(jooo****),홍상수 특유의 일기같은 영화,10,8,11,2017-04-12 17:10:00,관람객
1180,꽃다발군(hyuk****),당신들이 하고하자 하는 말이 뭔질 알겠어,10,9,12,2017-04-11 09:27:00,관람객
1181,sunn****,사랑을 고스란히 앓는 김민희의연기가 쓸쓸하면서도 사랑 스러웠습니다.,10,9,12,2017-04-04 00:29:00,0
1182,sylo****,1점은 안에서 채워보려구요. 영화 잘 봤습니다.,9,9,12,2017-03-27 20:05:00,0
1183,헤이 백(jihy****),감독의 모든 영화를 본 관객으로서 이번 영화는 정말 고독의 정점을 찍었다고 생각한다. 그럼에도 툭툭 털고 일어나야 하는 것이 인생사라는 것을 알려준다.,10,10,13,2017-04-06 18:19:00,0
1184,heayeon(higi****),김민희 배우님 연기 정말 좋았습니다. 앞으로도 계속 연기 해주세요.,10,12,15,2017-04-21 15:36:00,관람객
1185,이주연(jjju****),홍상수감독의 영화는 항상 재미있지요... 영화는 영화로만 보렵니다.,8,12,15,2017-03-27 17:08:00,관람객
1186,김실장(adiu****),홍상수감독 영화는 항상 끊었던 담배를 피우고싶게한다. 홍상수 그만의 영화매력은 아는사람만안다.,10,13,16,2017-03-29 21:01:00,0
1187,leeyounchul(seok****),처음으로 여운이 남았던 홍상수 영화,9,15,18,2017-03-27 12:20:00,관람객
1188,김가몬(park****),부도덕한 예술은 외국의 것만 인정된다. 여긴 아직 이조시대.,10,16,19,2017-03-29 19:47:00,0
1189,Jworld(dmsd****),바다와 눈을 맞추며 누워있는 장면이 잊혀지지 않는다.,8,16,19,2017-03-27 15:07:00,관람객
1190,이방인(now0****),나만 슬펐는지....,9,16,19,2017-03-26 20:55:00,관람객
1191,U2(fly_****),나중엔 그리워하는 그 느낌에서 벗어나고 싶지 않더라고,9,16,19,2017-03-26 20:01:00,관람객
1192,앙대영(airf****),"현재 비난위에 오른 자기 자신의 이야기 일수 있고 , 허구일수도 있고... 그런데 김민희가 연기하는 영희는 정말 김민희를 뛰어 넘는다.  어찌 보면  자기가 자기를 연기하는건데 그 보다 잘 할수 없다.",7,17,20,2017-03-27 13:26:00,관람객
1193,김민지님(jmks****),개인적으로 저번영화보다 좋네요.. 원래부터 홍상수감독 영화 좋아했는데 뭔가 좋은만큼 씁쓸했어요.,9,17,20,2017-03-26 21:10:00,관람객
1194,ㅇㅇㅇ(avio****),의심을 품고 모든 신을 바라보았다,9,20,23,2017-03-25 13:49:00,관람객
1195,조혜연(mugu****),솔직한 영희~~~~!,9,22,25,2017-03-25 18:40:00,관람객
1196,yu(5cc9****),홍상수 영화 치고는 가장 재밌게 봤습니다. 하지만 마음이 그걸 거부하네요.,6,0,4,2017-06-02 17:12:00,0
1197,토마토(twot****),감독 최고의 뮤즈를 얻고 위트를 잃어버리다,9,0,4,2017-05-30 00:31:00,0
1198,tilda(laby****),메소드 연기인가. 연기가 좋았어요.,7,0,4,2017-05-09 14:57:00,관람객
1199,lovelyeee(love****),뻔뻔스러울수도 있지만 솔직해서 좋았다. 영화자체 작품성있었지만 너무주관적인이야기였고 상처받은 사람들때문에 몰입이 방해되는 단점은 . .  ㅎ ㅎ,7,0,4,2017-05-07 12:35:00,관람객
1200,yana****,무난하다고 본다...,5,0,4,2017-04-30 14:58:00,0
1201,lenka(deeg****),음악은 좋은데...영화가 아닌 현실같다는 생각이 더이상 마음 편히 웃을 수 없게 만들었다.,6,0,4,2017-04-23 13:06:00,관람객
1202,ashely(min7****),감독과 배우 자신들의 이야기가 영화를 통해 고스란히 느껴지는건 내 개인적인 생각일까요?,6,0,4,2017-04-14 18:05:00,관람객
1203,떠벌이(spri****),노골적 항변 대사에 다소 당황했음요.감독 영화 중에 꽤 어려운 편.,5,0,4,2017-04-13 22:16:00,관람객
1204,mhti(muni****),2는 정말 별로인듯....,5,0,4,2017-04-04 15:34:00,관람객
1205,석순이(5625****),설명이 필요한 영화이다,6,0,4,2017-04-02 16:42:00,관람객
1206,손톱달(sayu****),현학적이었어요. 현실과 거리두기가 어려운 영화였다는 게 가장 걸리기는 해요.,8,1,5,2017-06-08 19:19:00,관람객
1207,김쌤(kyun****),한번은 꼭 봐야 할 영화입니다,8,1,5,2017-05-03 16:05:00,관람객
1208,좋은삶(huis****),현실과 창작의 경계에서,7,1,5,2017-04-25 18:33:00,관람객
1209,채영(autt****),사랑을 절실하게 한사람만이 느낄수있는 심오한 영화이다,5,1,5,2017-04-15 15:17:00,관람객
1210,김민지(sens****),밤의 해변에서 혼자 조용히,8,1,5,2017-04-14 10:10:00,관람객
1211,isoup(ssf8****),뭐 감동도 없고.. 갠적으로 별로,6,1,5,2017-04-05 10:56:00,관람객
1212,glas****,Self-Justification of 'Old Werther',6,1,5,2017-04-05 02:17:00,관람객
1213,rkd6****,"나름 자기들 이야기 였지만 , 그속에서 좀 먹먹한 대사들에 귀기울이게 되었다 .",5,1,5,2017-03-30 16:47:00,관람객
1214,김아름(nice****),"사랑합니다 김민희, 자주 보고 싶다!",8,2,6,2017-07-02 03:58:00,관람객
1215,진(god6****),조아요 영화자체가좋아요,8,2,6,2017-07-02 00:14:00,관람객
1216,Ethica(dlau****),도덕은 남 욕하라고 있는게 아니다.영희는 일어서서 서울로 돌아가기까지 혼자 기다려야 한다.밤의 해변에서 혼자.,7,2,6,2017-05-17 09:21:00,관람객
1217,김윤정(yoou****),난 왜 정재영이 나오면 웃길까,9,2,6,2017-05-04 19:25:00,관람객
1218,도허니(wltn****),평범한 사람든의 사랑이야기,7,2,6,2017-04-27 14:13:00,관람객
1219,조희주(heej****),보고나니 씁쓸한 기운 슬프고 사랑에 대해 다시 곱씹게 됬다,6,2,6,2017-04-22 21:00:00,관람객
1220,다이어트엔삼겹살(ai03****),김민희 홍상수 그들의 이야기를 펼쳐놓았네요 묘사되었지만 연출의 깊이가 조금만 깊었더라면 더좋았을거 같아요 앵글...아 아쉽네요,8,2,6,2017-04-16 01:51:00,관람객
1221,rbab****,최고의 열연에 먹먹하다,9,2,6,2017-04-13 19:29:00,0
1222,씬(sori****),"어두워지기 시작하는 밤에, 집어 삼킬 듯 밀려오는 파도 앞에서, 혼자. 비난 받는 사랑을 하는 여자도, 영화를 보는 우리도 모두 밤의 해변에서 혼자 살아간다",8,2,6,2017-04-04 03:31:00,0
1223,수달(kah7****),불륜 관계를 떠나서 여주 감정선 따라가는게 너무 어렵다,5,2,6,2017-04-02 02:16:00,관람객
1224,링구아(saic****),이거 찍으면서 자기네들끼린 얼마나 재밌었을까.,7,2,6,2017-04-01 15:09:00,관람객
1225,힙합간지남(dkcl****),씁씁한 연인의 자기합리화+동정심유발,7,2,6,2017-04-01 09:50:00,관람객
1226,고구마(dbdu****),계속 후회하면서 이대로 죽어버리고 싶어,7,2,6,2017-03-31 17:08:00,관람객
1227,실천형공상가(fung****),"나는 ㅂㅅ이니 머물다 가렴,",9,2,6,2017-03-26 23:17:00,0
1228,ylee1013(osbs****),사랑과 로맨스인가?  로맨스와  사랑인가? 혼자서는   할수없는  이야기  (젊음이 좋은 걸...),7,2,6,2017-03-25 18:42:00,0
1229,날개(jh07****),영화자체가 김민희를 위한.. 김민희에 의한 영화인듯한 느낌....ㅎㅎ,7,3,7,2017-05-01 15:44:00,관람객
1230,리오네스트(lion****),좀더 남녀의 심리묘사 구체적이면 좋겠습니다.,9,3,7,2017-04-01 12:49:00,관람객
1231,Jay(jams****),슈베르트의 음악과 파도 소리는 좋았다. 한국 맥주는 아직 아니야. 맛있긴 뭐가 맛있어,6,3,7,2017-03-31 20:10:00,0
1232,sunb****,이성이 보면 의견 차이가 나는 영화일듯!김민희팬으로써 봤지만 지금은 남자친구랑 싸우는중 ..혼자 생각하기엔 괜찮은 영화인듯김민희는 남자를 만나야만 빛을 바라는것 같음 늘 그랬듯이..,8,3,7,2017-03-28 05:06:00,0
1233,dozy****,지금 시기의 홍상수 영화 역시 정말 좋다,10,4,8,2019-01-04 08:33:00,0
1234,srhy****,재밌습니다 재밌습니다,8,4,8,2017-04-05 12:44:00,관람객
1235,bb(jeue****),예외없이 틀림없는. 홍상수 그의 영화.,8,4,8,2017-04-04 14:41:00,관람객
1236,kuns****,"이해하지 못할 누군가의 행동은 ""고독해서 그런가보다""라고 생각해보면 이해할 수 있게 된다. 물론 가치평가는 다른 차원의 문제다.",8,4,8,2017-04-02 15:21:00,관람객
1237,Azure(ksta****),그들이기에 가능한 영화,9,4,8,2017-03-28 21:46:00,0
1238,꿀링(emse****),젖통나옴????  토렌트에 곳뜨겠네 노출없음 안_ㅘ,1,4,8,2017-03-23 14:21:00,0
1239,이인영(czss****),"인간의 자유 존엄성의 갈등 , 단순하다고 느낄 무렵 궁극적인 감정의 이면을 드러내주는 묘사와 그것을 연결시켜주는 상상과 꿈",10,5,9,2017-04-29 04:58:00,0
1240,다튜라(datu****),자기 변명이라도 이렇게 세련된 자기변명이라면 환영해요,8,5,9,2017-04-03 15:48:00,관람객
1241,구루아머아(vjwj****),"전혀 리얼리즘 아닌데,,,",9,5,9,2017-04-02 22:01:00,관람객
1242,필소(pine****),술자리.. 담배.. 혼자..,8,5,9,2017-03-29 19:27:00,관람객
1243,제국천위(ss4j****),모두가 아는 소재이기에 영화로 만들생각을 했고 담아낸 장면들은 컷없는 연극과 같으면서 묘하게 실제와 구분하기 어려운 모습들이었다.  놀랍지 않은가? 이런 구성과 소재라니?  골빈것들은 다 아는 내용만 대입해서 비평하...,9,5,9,2017-03-28 21:27:00,0
1244,dyle****,영화가 힘들고 난해하네요 소통이 힘들고,8,5,9,2017-03-27 22:00:00,관람객
1245,핑크팬더(part****),7~8점 정도 준다..,7,5,9,2017-03-27 18:37:00,0
1246,bric****,현실과 바람속에서 여배우를 배려한 섬세함이 돋보인다,8,5,9,2017-03-27 07:29:00,관람객
1247,눈오는소리(noon****),여태까지 홍상수 영화 중 가장 대중적이었다고 생각. 재밌는데 그냥 웃고 넘길수는 없는 대화들. 아쉬운건 스캔들로 인해 영화를 영화 자체로 즐길 수 없다는 것. 노래부르는 김민희 장면이 가장 기억에 남는다.,8,5,9,2017-03-26 21:15:00,0
1248,JYLee Works(kinb****),대화만으로 이토록 아름다울 수 있다면.,10,6,10,2017-04-15 16:06:00,관람객
1249,전해질(0012****),카뮈의 이방인을 읽고 봐서인지 영화속의 해변들이 더욱 넓고 생생하게 느껴졌다.,10,6,10,2017-04-13 22:00:00,관람객
1250,dalnim(nipp****),김민희 짱 당신들 자격없어요 it is my business,10,6,10,2017-04-08 06:44:00,0
1251,호섯로투로(alle****),부러운 인생들입니다..저도 저런 생각 많이 했죠,10,6,10,2017-04-04 09:39:00,0
1252,정선(wind****),김민희한테 이유없이 빠졌다. 정말 홍상수영화를 이렇게 짧게 느낀 적이 없을 정도로...근데 횟집에서의 대화장면은 잘 모르겠다.,8,6,10,2017-03-29 21:34:00,0
